barcode,product_name,category,ingredients,energy_kcal,sugar_g,sodium_mg,saturated_fat_g,trans_fat_g,protein_g,fiber_g,additives_count,artificial_colors_count,artificial_sweeteners_count,preservatives_count,is_suspected_adulterant,quality_score,risk_level
890415204982,Processed Nacho Chips #3147,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",567.5,1.8,908.1,10.1,1.04,6.4,3.6,5,1,0,1,0,47,Moderate Risk
890781219772,Baked Whole Grain Crackers #3148,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",361.3,2.2,459.6,1.6,0.0,9.3,7.8,0,0,0,0,0,99,Low Risk
890620310083,Synthetic Milk Sample #3149,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",156.3,0.6,768.8,15.5,4.25,1.1,0.0,5,0,0,3,1,5,High Risk
890256316718,Low-Cost Synthetic Fruit Drink #3150,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",59.1,15.7,49.8,0.0,0.0,0.0,0.0,6,2,0,2,1,18,High Risk
890841689304,Adulterated Chilli Powder with Sudan Dye #3151,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",288.2,4.1,729.8,4.6,0.0,6.2,15.2,4,1,0,0,1,49,High Risk
890147610830,Processed Nacho Chips #3152,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",513.7,2.1,801.3,10.6,0.73,6.5,3.6,5,1,0,1,0,53,Moderate Risk
890418142035,Greek Plain Yogurt #3153,Dairy,"cultured pasteurized nonfat milk, live active cultures",61.3,3.5,42.3,0.4,0.0,9.5,0.0,0,0,0,0,0,99,Low Risk
890638483555,Dark Chocolate 85% #3154,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",648.3,12.0,15.4,33.3,0.0,9.1,11.6,0,0,0,0,0,91,Low Risk
890936996712,Adulterated Low-Cost Paneer #3155,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",307.0,3.2,503.1,15.5,2.51,8.2,0.0,4,0,0,2,1,5,High Risk
890226923393,Synthetic Milk Sample #3156,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",164.7,0.5,853.3,15.2,4.37,1.2,0.0,5,0,0,3,1,5,High Risk
890423172291,Cottage Cheese (Paneer) #3157,Dairy,"pasteurized milk, citric acid",274.2,1.3,22.5,18.1,0.0,19.2,0.0,0,0,0,0,0,95,Low Risk
890959407428,Pure Red Chilli Powder #3158,Spices & Condiments,100% dried red chillies,306.5,6.5,35.5,3.4,0.0,13.0,28.4,0,0,0,0,0,99,Low Risk
890645914968,Baked Whole Grain Crackers #3159,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",457.2,3.0,356.0,2.1,0.0,9.0,7.3,0,0,0,0,0,99,Low Risk
890825745268,100% Whole Wheat Sourdough #3160,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",232.1,1.4,395.4,0.5,0.0,10.5,5.7,0,0,0,0,0,99,Low Risk
890166577477,Dark Chocolate 85% #3161,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",650.8,12.1,18.0,24.4,0.0,7.8,11.0,0,0,0,0,0,91,Low Risk
890103487443,Standard Processed Cheese #3162,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",343.3,1.3,1156.0,24.2,0.43,17.5,0.0,3,1,0,1,0,52,Moderate Risk
890694740352,Industrial White Sandwich Bread #3163,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",301.0,4.2,537.8,1.1,0.4,7.9,2.0,4,0,0,2,0,83,Moderate Risk
890472172324,Coconut Water 100% Pure #3164,Beverages,pure tender coconut water,20.4,3.0,29.6,0.1,0.0,0.6,1.0,0,0,0,0,0,99,Low Risk
890157010803,Industrial White Sandwich Bread #3165,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",232.4,5.0,467.4,1.3,0.06,8.1,1.8,4,0,0,2,0,84,Moderate Risk
890931187688,Processed Nacho Chips #3166,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",568.5,2.1,978.7,11.0,1.06,6.5,3.7,5,1,0,1,0,45,Moderate Risk
890408448752,Adulterated Low-Cost Paneer #3167,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",285.3,3.6,541.7,16.1,2.57,8.5,0.0,4,0,0,2,1,5,High Risk
890320823263,Oat & Honey Granola Bar #3168,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",463.1,16.0,204.5,2.3,0.0,8.9,5.1,0,0,0,0,0,99,Low Risk
890175645969,Cream-Filled Sandwich Cookies #3169,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",523.6,41.0,386.7,9.9,1.7,4.5,2.1,5,0,0,2,1,5,High Risk
890150887350,Pure Ground Turmeric Powder #3170,Spices & Condiments,100% turmeric rhizome powder,352.8,3.7,41.6,3.2,0.0,10.0,21.7,0,0,0,0,0,99,Low Risk
890107327096,Cold Pressed Orange Juice #3171,Beverages,100% freshly pressed oranges,41.4,10.3,2.1,0.1,0.0,0.7,1.4,0,0,0,0,0,99,Low Risk
890463178227,Skimmed Milk #3172,Dairy,"skimmed milk, vitamin a, vitamin d3",37.6,4.6,54.0,0.2,0.0,3.6,0.0,0,0,0,0,0,99,Low Risk
890105912540,Cream-Filled Sandwich Cookies #3173,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",435.5,33.1,328.5,9.4,2.04,4.1,2.1,5,0,0,2,1,5,High Risk
890225311975,Pure Red Chilli Powder #3174,Spices & Condiments,100% dried red chillies,337.1,6.6,27.2,3.4,0.0,12.7,27.3,0,0,0,0,0,99,Low Risk
890911036739,Pure Extra Virgin Olive Oil #3175,Spices & Condiments,100% extra virgin cold pressed olive oil,997.2,0.0,2.0,13.3,0.0,0.0,0.0,0,0,0,0,0,92,Low Risk
890692813237,Low-Cost Synthetic Fruit Drink #3176,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",58.7,14.8,44.8,0.0,0.0,0.0,0.0,6,2,0,2,1,19,High Risk
890385382596,Adulterated Butter with Animal Fat & Starch #3177,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",709.2,0.4,557.3,44.5,3.79,0.5,0.0,4,1,0,2,1,5,High Risk
890175297964,Oat & Honey Granola Bar #3178,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",365.8,17.5,201.3,1.9,0.0,8.7,5.0,0,0,0,0,0,99,Low Risk
890743386695,Greek Plain Yogurt #3179,Dairy,"cultured pasteurized nonfat milk, live active cultures",67.5,3.8,35.0,0.5,0.0,9.5,0.0,0,0,0,0,0,99,Low Risk
890795796843,Flavored Fruit Yogurt #3180,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",123.1,19.7,76.1,1.7,0.0,3.7,0.5,3,1,0,1,0,76,Moderate Risk
890811753856,Extruded Spicy Puffs #3181,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",578.5,4.7,1522.4,19.0,1.4,5.4,1.6,7,2,0,2,1,5,High Risk
890446349510,Standard Processed Cheese #3182,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",305.1,1.2,1213.7,23.6,0.6,17.4,0.0,3,1,0,1,0,43,Moderate Risk
890348267153,Pure Green Tea Bag #3183,Beverages,100% organic green tea leaves,1.1,0.0,0.9,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890679773975,Standard Processed Cheese #3184,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",313.3,1.3,1182.8,24.5,0.74,19.3,0.0,3,1,0,1,0,41,Moderate Risk
890459390696,Cream-Filled Sandwich Cookies #3185,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",442.6,37.2,387.3,10.7,1.87,4.9,2.0,5,0,0,2,1,5,High Risk
890907771938,Fresh Butter #3186,Dairy,"pasteurized cream, salt",675.9,0.1,496.2,56.5,0.0,0.9,0.0,0,0,0,0,0,79,Low Risk
890175692991,Commercial Potato Crisps #3187,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",579.5,0.8,757.0,13.2,0.64,6.4,3.1,4,0,0,1,0,65,Moderate Risk
890394012042,Energy Drink with High Caffeine #3188,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",41.1,11.9,74.3,0.0,0.0,0.4,0.0,6,1,0,2,0,67,Moderate Risk
890636352505,Low-Cost Synthetic Fruit Drink #3189,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",59.5,13.0,46.0,0.0,0.0,0.0,0.0,6,2,0,2,1,21,High Risk
890365022801,Fresh Butter #3190,Dairy,"pasteurized cream, salt",741.9,0.1,560.4,58.1,0.0,0.9,0.0,0,0,0,0,0,78,Low Risk
890497151257,Fresh Butter #3191,Dairy,"pasteurized cream, salt",621.5,0.1,671.9,46.1,0.0,1.0,0.0,0,0,0,0,0,76,Moderate Risk
890757766726,Pure Extra Virgin Olive Oil #3192,Spices & Condiments,100% extra virgin cold pressed olive oil,843.6,0.0,1.9,12.3,0.0,0.0,0.0,0,0,0,0,0,93,Low Risk
890520792688,Diet Soda with Multiple Sweeteners #3193,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",1.0,0.0,33.1,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890385282378,Pure Ground Turmeric Powder #3194,Spices & Condiments,100% turmeric rhizome powder,300.4,3.1,38.0,3.1,0.0,10.1,23.8,0,0,0,0,0,99,Low Risk
890155185620,Adulterated Turmeric with Metanil Yellow #3195,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",251.5,2.4,197.1,1.4,0.0,5.0,10.8,3,1,0,0,1,55,High Risk
890486553271,Synthetic Milk Sample #3196,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",154.7,0.5,948.5,12.9,4.17,1.3,0.0,5,0,0,3,1,5,High Risk
890740669218,Standard Processed Cheese #3197,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",363.8,1.4,1080.0,18.4,0.75,19.3,0.0,3,1,0,1,0,49,Moderate Risk
890958147027,Cold Pressed Orange Juice #3198,Beverages,100% freshly pressed oranges,50.5,9.0,2.0,0.1,0.0,0.7,1.5,0,0,0,0,0,99,Low Risk
890480110797,Diet Soda with Multiple Sweeteners #3199,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,36.9,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890406340951,Energy Drink with High Caffeine #3200,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",44.1,14.2,79.5,0.0,0.0,0.4,0.0,6,1,0,2,0,65,Moderate Risk
890921872550,Pure Green Tea Bag #3201,Beverages,100% organic green tea leaves,0.9,0.0,1.1,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890685194362,Pure Green Tea Bag #3202,Beverages,100% organic green tea leaves,0.9,0.0,1.1,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890229241553,Flavored Fruit Yogurt #3203,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",116.1,15.1,63.6,1.7,0.0,4.3,0.5,3,1,0,1,0,80,Moderate Risk
890242273969,Adulterated Chilli Powder with Sudan Dye #3204,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",272.3,4.2,612.8,4.6,0.0,6.5,14.6,4,1,0,0,1,50,High Risk
890774041121,Fried Street-Style Savory Mix #3205,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",557.3,1.6,1605.5,21.2,3.76,5.6,0.9,6,2,0,2,1,5,High Risk
890674774688,Adulterated Chilli Powder with Sudan Dye #3206,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",253.6,4.1,560.9,4.6,0.0,5.5,15.0,4,1,0,0,1,51,High Risk
890866034540,Low-Cost Synthetic Fruit Drink #3207,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",60.2,13.0,53.9,0.0,0.0,0.0,0.0,6,2,0,2,1,21,High Risk
890191899988,Coconut Water 100% Pure #3208,Beverages,pure tender coconut water,21.2,3.2,28.8,0.1,0.0,0.6,1.2,0,0,0,0,0,99,Low Risk
890928263482,Commercial Potato Crisps #3209,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",517.4,0.7,887.0,11.2,0.34,6.4,2.9,4,0,0,1,0,70,Moderate Risk
890398953556,Pure Extra Virgin Olive Oil #3210,Spices & Condiments,100% extra virgin cold pressed olive oil,962.6,0.0,2.1,14.5,0.0,0.0,0.0,0,0,0,0,0,90,Low Risk
890385630153,Greek Plain Yogurt #3211,Dairy,"cultured pasteurized nonfat milk, live active cultures",65.7,3.3,37.0,0.4,0.0,10.8,0.0,0,0,0,0,0,99,Low Risk
890655036989,Adulterated Turmeric with Metanil Yellow #3212,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",258.0,2.2,195.7,1.5,0.0,4.8,12.5,3,1,0,0,1,56,High Risk
890216485024,Synthetic Milk Sample #3213,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",162.6,0.5,890.5,16.7,4.17,1.2,0.0,5,0,0,3,1,5,High Risk
890372262290,Cottage Cheese (Paneer) #3214,Dairy,"pasteurized milk, citric acid",296.6,1.4,24.2,20.3,0.0,18.5,0.0,0,0,0,0,0,92,Low Risk
890371606321,Extruded Spicy Puffs #3215,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",565.8,4.1,1526.2,18.0,1.38,4.9,1.5,7,2,0,2,1,5,High Risk
890955710567,Diet Soda with Multiple Sweeteners #3216,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",1.1,0.0,31.2,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890573076917,Oat & Honey Granola Bar #3217,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",404.2,17.8,154.2,2.5,0.0,7.7,5.5,0,0,0,0,0,99,Low Risk
890472183482,Coconut Water 100% Pure #3218,Beverages,pure tender coconut water,16.8,3.5,25.2,0.1,0.0,0.7,1.1,0,0,0,0,0,99,Low Risk
890378519408,Commercial Tomato Ketchup #3219,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",99.6,24.2,939.7,0.1,0.0,1.5,1.5,3,0,0,2,0,61,Moderate Risk
890438840233,Skimmed Milk #3220,Dairy,"skimmed milk, vitamin a, vitamin d3",37.7,5.0,57.3,0.2,0.0,3.6,0.0,0,0,0,0,0,99,Low Risk
890186152160,Cottage Cheese (Paneer) #3221,Dairy,"pasteurized milk, citric acid",230.2,1.3,20.4,18.9,0.0,18.4,0.0,0,0,0,0,0,93,Low Risk
890536642763,Extruded Spicy Puffs #3222,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",599.6,3.8,1531.4,16.3,1.41,4.9,1.4,7,2,0,2,1,5,High Risk
890239277642,Pure Ground Turmeric Powder #3223,Spices & Condiments,100% turmeric rhizome powder,289.6,3.5,42.9,3.0,0.0,9.3,20.1,0,0,0,0,0,99,Low Risk
890458100951,Adulterated Mustard Oil with Argemone #3224,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",768.9,0.0,5.0,12.1,1.69,0.0,0.0,3,1,0,0,1,12,High Risk
890762894981,Organic Trail Mix #3225,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",508.6,16.6,17.9,4.7,0.0,13.5,8.6,0,0,0,0,0,99,Low Risk
890222742633,Skimmed Milk #3226,Dairy,"skimmed milk, vitamin a, vitamin d3",35.6,4.9,49.2,0.2,0.0,3.2,0.0,0,0,0,0,0,99,Low Risk
890636795161,Pure Red Chilli Powder #3227,Spices & Condiments,100% dried red chillies,300.4,8.0,27.5,3.5,0.0,12.9,25.0,0,0,0,0,0,99,Low Risk
890877168561,Diet Soda with Multiple Sweeteners #3228,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,41.2,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890757436186,Adulterated Turmeric with Metanil Yellow #3229,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",273.4,2.0,201.8,1.5,0.0,4.7,12.3,3,1,0,0,1,56,High Risk
890369425725,Industrial White Sandwich Bread #3230,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",269.5,5.0,458.8,1.2,0.29,8.1,2.0,4,0,0,2,0,84,Moderate Risk
890903752758,Processed Nacho Chips #3231,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",528.6,2.3,804.9,9.4,0.73,6.5,3.8,5,1,0,1,0,59,Moderate Risk
890834540496,Standard Processed Cheese #3232,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",335.3,1.4,1292.1,23.1,0.5,19.3,0.0,3,1,0,1,0,51,Moderate Risk
890820433255,Pure Green Tea Bag #3233,Beverages,100% organic green tea leaves,0.9,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890887260953,Organic Trail Mix #3234,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",533.1,16.0,16.7,4.4,0.0,15.5,7.7,0,0,0,0,0,99,Low Risk
890512592491,Dark Chocolate 85% #3235,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",496.8,12.4,17.2,24.6,0.0,8.8,11.4,0,0,0,0,0,91,Low Risk
890817084439,Commercial Tomato Ketchup #3236,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",108.3,23.1,1086.2,0.1,0.0,1.4,1.5,3,0,0,2,0,59,Moderate Risk
890152569519,Cottage Cheese (Paneer) #3237,Dairy,"pasteurized milk, citric acid",242.4,1.0,25.3,15.1,0.0,19.1,0.0,0,0,0,0,0,98,Low Risk
890499182442,Pure Red Chilli Powder #3238,Spices & Condiments,100% dried red chillies,298.5,8.1,33.8,4.2,0.0,11.0,24.9,0,0,0,0,0,99,Low Risk
890155780848,Adulterated Butter with Animal Fat & Starch #3239,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",633.7,0.4,544.2,45.3,3.91,0.5,0.0,4,1,0,2,1,5,High Risk
890557127737,Dark Chocolate 85% #3240,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",521.6,16.1,14.6,33.0,0.0,9.3,10.5,0,0,0,0,0,87,Low Risk
890779361849,Baked Whole Grain Crackers #3241,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",460.7,2.2,463.1,2.1,0.0,8.6,7.9,0,0,0,0,0,99,Low Risk
890730455060,Commercial Tomato Ketchup #3242,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",122.1,27.8,917.7,0.1,0.0,1.4,1.4,3,0,0,2,0,59,Moderate Risk
890101526890,Fried Street-Style Savory Mix #3243,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",571.2,1.5,1685.5,20.9,3.41,5.5,0.9,6,2,0,2,1,5,High Risk
890266693249,Low-Cost Synthetic Fruit Drink #3244,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",64.4,13.6,49.8,0.0,0.0,0.0,0.0,6,2,0,2,1,20,High Risk
890304434472,Oat & Honey Granola Bar #3245,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",440.7,16.2,204.7,2.3,0.0,8.0,5.6,0,0,0,0,0,99,Low Risk
890238573749,Oat & Honey Granola Bar #3246,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",418.5,14.9,205.5,1.9,0.0,7.7,5.9,0,0,0,0,0,99,Low Risk
890145694647,Fried Street-Style Savory Mix #3247,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",523.2,1.5,1690.5,21.7,3.46,5.8,0.9,6,2,0,2,1,5,High Risk
890338887663,Greek Plain Yogurt #3248,Dairy,"cultured pasteurized nonfat milk, live active cultures",56.2,3.5,38.1,0.4,0.0,10.2,0.0,0,0,0,0,0,99,Low Risk
890669725777,Commercial Tomato Ketchup #3249,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",115.1,26.7,990.4,0.1,0.0,1.4,1.5,3,0,0,2,0,59,Moderate Risk
890875730698,Dark Chocolate 85% #3250,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",626.2,13.7,17.2,24.1,0.0,8.4,9.9,0,0,0,0,0,89,Low Risk
890544127932,Adulterated Low-Cost Paneer #3251,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",323.1,4.1,477.0,15.9,2.55,8.7,0.0,4,0,0,2,1,5,High Risk
890707163734,Synthetic Milk Sample #3252,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",166.6,0.5,957.2,16.2,4.45,1.1,0.0,5,0,0,3,1,5,High Risk
890599577497,Pure Ground Turmeric Powder #3253,Spices & Condiments,100% turmeric rhizome powder,339.2,3.3,43.0,2.8,0.0,10.6,20.2,0,0,0,0,0,99,Low Risk
890428944171,Industrial White Sandwich Bread #3254,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",228.4,5.7,476.2,1.4,0.08,7.5,2.2,4,0,0,2,0,84,Moderate Risk
890851747643,Adulterated Low-Cost Paneer #3255,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",250.5,3.6,507.4,20.2,2.59,8.6,0.0,4,0,0,2,1,5,High Risk
890536406105,Pure Ground Turmeric Powder #3256,Spices & Condiments,100% turmeric rhizome powder,289.0,3.0,37.2,3.1,0.0,8.9,23.5,0,0,0,0,0,99,Low Risk
890185364118,Coconut Water 100% Pure #3257,Beverages,pure tender coconut water,16.9,3.8,22.5,0.1,0.0,0.7,1.0,0,0,0,0,0,99,Low Risk
890298959136,Fresh Butter #3258,Dairy,"pasteurized cream, salt",798.2,0.1,615.8,48.9,0.0,0.9,0.0,0,0,0,0,0,77,Moderate Risk
890630055250,Fresh Butter #3259,Dairy,"pasteurized cream, salt",634.7,0.1,672.2,57.1,0.0,0.9,0.0,0,0,0,0,0,76,Moderate Risk
890212154538,Synthetic Colored Hard Candies #3260,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",366.6,70.8,91.4,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890565878073,Diet Soda with Multiple Sweeteners #3261,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,37.2,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890765675969,100% Whole Wheat Sourdough #3262,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",268.3,1.3,494.0,0.5,0.0,10.4,6.5,0,0,0,0,0,99,Low Risk
890306136011,Commercial Potato Crisps #3263,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",544.5,0.9,824.5,10.2,0.51,6.4,3.2,4,0,0,1,0,65,Moderate Risk
890413847940,Synthetic Colored Hard Candies #3264,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",386.2,75.3,81.2,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890812572635,Extruded Spicy Puffs #3265,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",623.0,4.9,1267.4,15.0,1.28,5.4,1.5,7,2,0,2,1,5,High Risk
890922231930,Adulterated Mustard Oil with Argemone #3266,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",880.5,0.0,5.4,12.3,1.48,0.0,0.0,3,1,0,0,1,15,High Risk
890737730238,Commercial Potato Crisps #3267,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",505.9,0.9,871.2,13.7,0.31,7.1,3.2,4,0,0,1,0,68,Moderate Risk
890199474744,Standard Processed Cheese #3268,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",346.8,1.1,1306.8,19.0,0.7,16.6,0.0,3,1,0,1,0,44,Moderate Risk
890524411339,Synthetic Colored Hard Candies #3269,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",397.8,72.0,76.3,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890423398325,Pure Ground Turmeric Powder #3270,Spices & Condiments,100% turmeric rhizome powder,266.5,3.7,32.3,2.8,0.0,10.7,21.6,0,0,0,0,0,99,Low Risk
890351673752,Cold Pressed Orange Juice #3271,Beverages,100% freshly pressed oranges,40.5,8.1,2.4,0.1,0.0,0.8,1.5,0,0,0,0,0,99,Low Risk
890195942022,Energy Drink with High Caffeine #3272,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",45.8,11.2,71.1,0.0,0.0,0.4,0.0,6,1,0,2,0,67,Moderate Risk
890285060864,Oat & Honey Granola Bar #3273,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",444.0,16.4,180.7,2.1,0.0,9.3,5.6,0,0,0,0,0,99,Low Risk
890561358851,Oat & Honey Granola Bar #3274,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",417.1,14.3,213.3,2.4,0.0,8.2,6.0,0,0,0,0,0,99,Low Risk
890479802399,Processed Nacho Chips #3275,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",485.8,2.4,931.6,9.5,0.94,7.1,3.8,5,1,0,1,0,54,Moderate Risk
890818091747,Roasted Chickpeas #3276,Snacks,"chickpeas, olive oil, sea salt",396.1,2.2,269.4,1.4,0.0,20.6,16.3,0,0,0,0,0,99,Low Risk
890684745092,Fried Street-Style Savory Mix #3277,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",567.7,1.7,1721.1,24.0,3.78,6.5,0.9,6,2,0,2,1,5,High Risk
890521958678,Whole Cow Milk #3278,Dairy,"milk, vitamin d3",56.8,4.7,52.0,3.2,0.0,3.2,0.0,0,0,0,0,0,99,Low Risk
